Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-04-06 00:00:00-05:00,0.09025021594720874,0.09025021594720874,0.08981842547655106,0.08981842547655106,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.089386664021717,0.089386664021717,0.0889548733830452,0.0889548733830452,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.0932735726237297,0.0941371595874259,0.0932735726237297,0.0932735726237297,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.0950007364153862,0.09543253273388214,0.0950007364153862,0.0950007364153862,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09629615396261215,0.09672794466973247,0.09629615396261215,0.09629615396261215,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09629615396261215,0.09672794466973247,0.09629615396261215,0.09629615396261215,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09629615396261215,0.09672794466973247,0.09629615396261215,0.09629615396261215,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.0919781603301089,0.0919781603301089,0.09154636412858963,0.09154636412858963,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08679587348444562,0.08679587348444562,0.08636408299207687,0.08636408299207687,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.0889548733830452,0.089386664021717,0.0889548733830452,0.0889548733830452,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.0950007364153862,0.09543253273388214,0.0950007364153862,0.0950007364153862,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09845509380102158,0.09888689016293349,0.09845509380102158,0.09845509380102158,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10104582458734512,0.10147762084531649,0.10104582458734512,0.10104582458734512,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10104584621316104,0.10104584621316104,0.10018226504325867,0.10018226504325867,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09975043464695439,0.09975043464695439,0.09931863844394684,0.09931863844394684,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09802332328210582,0.09802332328210582,0.09759152680635452,0.09759152680635452,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09672794466973247,0.09672794466973247,0.09629615396261215,0.09629615396261215,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09802327305078506,0.09888686555974588,0.09802327305078506,0.09802327305078506,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09802327305078506,0.09888686555974588,0.09802327305078506,0.09802327305078506,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09802332328210582,0.09802332328210582,0.09759152680635452,0.09759152680635452,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09759147587449503,0.09759147587449503,0.09715969115495682,0.09715969115495682,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09500072104953432,0.09500072104953432,0.09456893056631088,0.09456893056631088,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09586428105831146,0.09629607718659933,0.09586428105831146,0.09586428105831146,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09672792255878448,0.09715971893263564,0.09672792255878448,0.09672792255878448,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09500072104953432,0.09500072104953432,0.09456893056631088,0.09456893056631088,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09456893056631088,0.09586430778141297,0.09456893056631088,0.09456893056631088,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09456891343709922,0.09543250001255695,0.09413711726665497,0.09413711726665497,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09370533855673267,0.09370533855673267,0.0928417518734932,0.0928417518734932,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.0950007364153862,0.09629611960544127,0.0950007364153862,0.0950007364153862,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09672792255878448,0.09759150377561987,0.09672792255878448,0.09672792255878448,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09543253273388214,0.09543253273388214,0.0950007364153862,0.0950007364153862,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09802327305078506,0.09888686555974588,0.09802327305078506,0.09802327305078506,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10363739728927612,0.10406919368939344,0.10363739728927612,0.10363739728927612,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10838712006807327,0.10925071284416671,0.10838712006807327,0.10838712006807327,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10838712891373849,0.10838712891373849,0.10795534402132034,0.10795534402132034,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11400039494037627,0.11443219116335733,0.11400039494037627,0.11400039494037628,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11400039494037627,0.11443219116335733,0.11400039494037627,0.11400039494037628,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11443214863538742,0.11486471726542137,0.11443214863538742,0.11443214863538742,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11443214863538742,0.11486471726542137,0.11443214863538742,0.11443214863538742,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10925066250157932,0.10925066250157932,0.10881886631250381,0.10881886631250381,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10881886631250381,0.10968244715979283,0.10881886631250381,0.10881886631250381,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.1109778508543968,0.11140963557146685,0.1109778508543968,0.11097785085439682,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10968245685797126,0.10968245685797126,0.10925067216157913,0.10925067216157913,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10579632003335994,0.10579632003335994,0.10536452382802963,0.10536452382802963,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10752353072166443,0.10795532707717817,0.10752353072166443,0.10752353072166443,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10881886631250381,0.11011424334886834,0.10881886631250381,0.10881886631250381,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11356857419013977,0.11400037031986639,0.11356857419013977,0.11356857419013977,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11270508724238495,0.11270508724238495,0.11227329075336456,0.11227329075336456,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11227325143978954,0.11227325143978954,0.11184145510196684,0.11184145510196686,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.1101142593613593,0.1101142593613593,0.10968246310949326,0.10968246310949326,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10838712891373849,0.10838712891373849,0.10795534402132034,0.10795534402132034,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10795532707717817,0.10838711190182547,0.10752353072166443,0.10752353072166443,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10493276400929842,0.10493276400929842,0.10450097918510437,0.10450097918510437,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10104584827006088,0.10104584827006088,0.10061406344175339,0.10061406344175339,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10234122723340988,0.10320558090352702,0.10234122723340988,0.10234122723340988,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10061403678254838,0.10061403678254838,0.09975044429302216,0.09975044429302216,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10190944373607635,0.10234124010689243,0.10190944373607635,0.10190944373607635,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10147764462923492,0.10147764462923492,0.10061406344175339,0.10061406344175339,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09802327212489687,0.09802327212489687,0.09715969115495682,0.09715969115495682,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.09025021594720874,0.09025021594720874,0.08981842547655106,0.08981842547655106,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.089386664021717,0.089386664021717,0.0889548733830452,0.0889548733830452,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.0889548733830452,0.089386664021717,0.0889548733830452,0.0889548733830452,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08679589389860669,0.08679589389860669,0.08593230694532394,0.08593230694532394,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.0867958813905716,0.08765946821940403,0.0867958813905716,0.0867958813905716,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.09025023877620697,0.09068280768955322,0.09025023877620697,0.09025023877620697,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.0837733893464104,0.0837733893464104,0.08334159851074219,0.08334159851074219,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07729563062512684,0.07729563062512684,0.0768638402223587,0.0768638402223587,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07859183102846146,0.07902362744442762,0.07859183102846146,0.07859183102846146,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08204619586467743,0.08290978310558762,0.08204619586467743,0.08204619586467743,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08420513570308685,0.08463692628110962,0.08420513570308685,0.08420513570308685,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08636408299207687,0.08722766974224629,0.08636408299207687,0.08636408299207687,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08938665688037872,0.08981845324998702,0.08938665688037872,0.08938665688037872,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.0837733893464104,0.0837733893464104,0.08334159851074219,0.08334159851074219,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08334155925707416,0.08334155925707416,0.08290976285934448,0.08290976285934448,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07902360805644837,0.07902360805644837,0.07815924286842346,0.07815924286842346,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08031899482011795,0.08075079118048888,0.08031899482011795,0.08031899482011795,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08290976285934448,0.08334155925707416,0.08290976285934448,0.08290976285934448,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08636408299207687,0.08679587348444562,0.08636408299207687,0.08636408299207687,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.0837733893464104,0.0837733893464104,0.08334159851074219,0.08334159851074219,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08247799236785013,0.08247799236785013,0.08204619586467743,0.08204619586467743,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.0850687175989151,0.0859323045279037,0.0850687175989151,0.0850687175989151,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08636408299207687,0.08679587348444562,0.08636408299207687,0.08636408299207687,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08636409542128291,0.08636409542128291,0.08550050854682922,0.08550050854682922,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.0867958813905716,0.08722767768770402,0.0867958813905716,0.0867958813905716,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08938665688037872,0.08981845324998702,0.08938665688037872,0.08938665688037872,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08765945535624413,0.08765945535624413,0.08722766488790512,0.08722766488790512,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08722766488790512,0.08765945535624413,0.08722766488790512,0.08722766488790512,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08722766488790512,0.08722766488790512,0.08722766488790512,0.08722766488790512,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08550053615605993,0.08550053615605993,0.08463694900274277,0.08463694900274277,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08334155925707416,0.08334155925707416,0.08290976285934448,0.08290976285934448,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08075079118048888,0.08075079118048888,0.08031899482011795,0.08031899482011795,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.0798871788551093,0.0798871788551093,0.07902359217405319,0.07902359217405319,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.0772956283696314,0.0772956283696314,0.07643204182386398,0.07643204182386398,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07556849483231784,0.07556849483231784,0.07470490783452988,0.07470490783452988,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07470490545844147,0.07470490545844147,0.07384131848812103,0.07384131848812103,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07470490783452988,0.07513670421614065,0.07470490783452988,0.07470490783452988,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07038696605033666,0.07038696605033666,0.06952337920665741,0.06952337920665741,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06563647635867717,0.06563647635867717,0.0652046799659729,0.0652046799659729,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06693262606859207,0.0673644166554084,0.06693262606859207,0.06693262606859207,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06606825400574458,0.06606825400574458,0.06563646346330643,0.06563646346330643,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06606825441122055,0.06650082328971219,0.06606825441122055,0.06606825441122055,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06952337920665741,0.06995516974578077,0.06952337920665741,0.06952337920665741,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06952337920665741,0.06995516974578077,0.06952337920665741,0.06952337920665741,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07384131848812103,0.07427311485599794,0.07384131848812103,0.07384131848812103,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07513667643070221,0.0755684668872039,0.07513667643070221,0.07513667643070221,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07211413726293785,0.07211413726293785,0.0712505504488945,0.0712505504488945,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07081877410011539,0.07081877410011539,0.07038698345422745,0.07038698345422745,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06865978773721869,0.06865978773721869,0.06822799146175385,0.06822799146175385,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06822799146175385,0.06865978773721869,0.06822799146175385,0.06822799146175385,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06865981966257095,0.06909161037337712,0.06865981966257095,0.06865981966257095,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.0682280060171495,0.0682280060171495,0.06779621541500092,0.06779621541500092,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06606825400574458,0.06606825400574458,0.06563646346330643,0.06563646346330643,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06434107527919808,0.06434107527919808,0.06390928477048874,0.06390928477048874,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06304569326739799,0.06304569326739799,0.06261389702558517,0.06261389702558517,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.061318537047558574,0.061318537047558574,0.06088674068450928,0.06088674068450928,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.061318535357713706,0.06175032594343019,0.061318535357713706,0.0613185353577137,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.061750322580337524,0.06218211890797035,0.061750322580337524,0.061750322580337524,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05872775939429924,0.05872775939429924,0.05829596891999245,0.05829596891999245,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05786415268962528,0.05786415268962528,0.05700056627392769,0.05700056627392769,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.0570005919224723,0.0570005919224723,0.056568801403045654,0.056568801403045654,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.05009113385890131,0.05009113385890131,0.04922754690051079,0.04922754690051079,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04965931922197342,0.050091115424980966,0.04965931922197342,0.04965931922197342,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.052250102162361145,0.05268189855559538,0.052250102162361145,0.052250102162361145,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05268190801143646,0.05311369871673881,0.05268190801143646,0.05268190801143646,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05268190801143646,0.05311369871673881,0.05268190801143646,0.05268190801143646,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05700056627392769,0.05743236236449133,0.05700056627392769,0.05700056627392769,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.058727752417325974,0.05959133902877544,0.058727752417325974,0.058727752417325974,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05872775939429924,0.05872775939429924,0.05829596891999245,0.05829596891999245,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.061750322580337524,0.06261390947017034,0.061750322580337524,0.061750322580337524,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06390928477048874,0.06434107527919808,0.06390928477048874,0.06390928477048874,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06434109807014465,0.06520468515889585,0.06434109807014465,0.06434109807014465,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06650082767009735,0.06693262400906039,0.06650082767009735,0.06650082767009735,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06650082767009735,0.06736441458259043,0.06650082767009735,0.06650082767009735,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06304569326739799,0.06304569326739799,0.06261389702558517,0.06261389702558517,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06390928477048874,0.06434107527919808,0.06390928477048874,0.06390928477048874,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06347749341684032,0.06347749341684032,0.06304570287466049,0.06304570287466049,36467200,0.0,0.0
